index,uuid,num_achievements,num_exercises,num_points,Click,Group,Button,Banner
54222,1117319565,2,9,9,1,A,No,No
54223,961824264,2,9,9,0,A,No,No
54225,1117169557,2,9,9,0,A,No,No
54226,1117174493,2,9,9,0,A,No,No
54227,1117180021,2,9,9,0,A,No,No
54228,1117177597,2,9,9,0,A,No,No
54229,1117212605,2,9,9,0,A,No,No
54230,1117255197,2,9,9,0,A,No,No
54231,1097643828,2,9,9,0,A,No,No
54232,1097656356,2,9,9,0,A,No,No
54233,1097679340,2,9,9,0,A,No,No
54234,1097656572,2,9,9,0,A,No,No
54235,1097668108,2,9,9,0,A,No,No
54236,1097680172,2,9,9,0,A,No,No
54237,1097668532,2,9,9,0,A,No,No
54238,1097680724,2,9,9,0,A,No,No
54239,1097700084,2,9,9,0,A,No,No
54240,1097734548,2,9,9,0,A,No,No
54241,1097711204,2,9,9,0,A,No,No
54243,1117322301,2,9,9,0,A,No,No
54246,961727032,2,9,9,0,A,No,No
54247,961731288,2,9,9,0,A,No,No
54248,1117286181,2,9,9,0,A,No,No
54249,1117287973,2,9,9,0,A,No,No
54252,1117386581,2,9,9,0,A,No,No
54253,1117375789,2,9,9,0,A,No,No
54254,961706840,2,9,9,0,A,No,No
54256,961824168,2,9,9,0,A,No,No
54257,961874112,2,9,9,1,A,No,No
54258,961905160,2,9,9,0,A,No,No
54259,961981672,2,9,9,0,A,No,No
54260,962012568,2,9,9,0,A,No,No
54261,961993984,2,9,9,1,A,No,No
54263,961958256,2,9,9,0,A,No,No
54264,962032144,2,9,9,0,A,No,No
54265,961993312,2,9,9,0,A,No,No
54266,961993936,2,9,9,0,A,No,No
54267,962078120,2,9,9,0,A,No,No
54270,962242600,2,9,9,0,A,No,No
54271,962200160,2,9,9,0,A,No,No
54272,962262256,2,9,9,0,A,No,No
54273,962283376,2,9,9,0,A,No,No
54275,982278193,2,9,9,0,A,No,No
54276,982279017,2,9,9,0,A,No,No
54277,982301457,2,9,9,0,A,No,No
54279,982329721,2,9,9,0,A,No,No
54280,982331625,2,9,9,0,A,No,No
54282,1097644284,2,9,9,0,A,No,No
54283,1117278765,2,9,9,0,A,No,No
54284,1117315021,2,9,9,0,A,No,No
54285,1117328773,2,9,9,0,A,No,No
54287,1117388189,2,9,9,0,A,No,No
54288,961717328,2,9,9,0,A,No,No
54290,961899768,2,9,9,0,A,No,No
54292,961982168,2,9,9,1,A,No,No
54293,1097655972,2,9,9,0,A,No,No
54294,1097694500,2,9,9,0,A,No,No
54295,1097733412,2,9,9,0,A,No,No
54296,1117298901,2,9,9,0,A,No,No
54297,1117276333,2,9,9,0,A,No,No
54298,1117316797,2,9,9,0,A,No,No
54299,1117341277,2,9,9,0,A,No,No
54300,1117259757,2,9,9,0,A,No,No
54301,1117266077,2,9,9,0,A,No,No
54302,1117256725,2,9,9,0,A,No,No
54304,1117252285,2,9,9,0,A,No,No
54305,1117262253,2,9,9,0,A,No,No
54306,1097676844,2,9,9,0,A,No,No
54307,1097690308,2,9,9,0,A,No,No
54308,1097657724,2,9,9,0,A,No,No
54309,1097692820,2,9,9,0,A,No,No
54310,1097733836,2,9,9,0,A,No,No
54311,1117292261,2,9,9,0,A,No,No
54312,1117385485,2,9,9,0,A,No,No
54313,1117385965,2,9,9,0,A,No,No
54314,961719112,2,9,9,0,A,No,No
54315,961741584,2,9,9,0,A,No,No
54317,1097659780,2,9,9,0,A,No,No
54318,1097734092,2,9,9,0,A,No,No
54319,1117283821,2,9,9,0,A,No,No
54320,1117284045,2,9,9,0,A,No,No
54322,1117388213,2,9,9,0,A,No,No
54323,982167353,2,9,9,0,A,No,No
54324,982178153,2,9,9,0,A,No,No
54325,982185097,2,9,9,0,A,No,No
54327,961965248,2,9,9,0,A,No,No
54329,962165592,2,9,9,0,A,No,No
54330,962200096,2,9,9,0,A,No,No
54331,962225544,2,9,9,0,A,No,No
54332,961833824,2,9,9,1,A,No,No
54333,982151297,2,9,9,0,A,No,No
54334,982189817,2,9,9,0,A,No,No
54335,962118760,2,9,9,0,A,No,No
54336,962178824,2,9,9,0,A,No,No
54337,962217680,2,9,9,0,A,No,No
54338,962218320,2,9,9,0,A,No,No
54339,962197936,2,9,9,0,A,No,No
54341,962220712,2,9,9,0,A,No,No
54343,962207248,2,9,9,0,A,No,No
54344,962241448,2,9,9,0,A,No,No
54345,962198168,2,9,9,0,A,No,No
54346,962264728,2,9,9,0,A,No,No
54347,962265776,2,9,9,0,A,No,No
54348,982263057,2,9,9,0,A,No,No
54349,982285305,2,9,9,0,A,No,No
54350,982320657,2,9,9,0,A,No,No
54351,982300289,2,9,9,0,A,No,No
54352,982318273,2,9,9,0,A,No,No
54353,982376721,2,9,9,0,A,No,No
54354,982360177,2,9,9,0,A,No,No
54355,982361169,2,9,9,0,A,No,No
54356,982372177,2,9,9,0,A,No,No
54359,982351113,2,9,9,0,A,No,No
54360,982429769,2,9,9,0,A,No,No
54362,1097742276,2,9,9,0,A,No,No
54363,1097748300,2,9,9,0,A,No,No
54364,1097759124,2,9,9,0,A,No,No
54365,1097750964,2,9,9,0,A,No,No
54366,962053776,2,9,9,0,A,No,No
54367,962189336,2,9,9,0,A,No,No
54368,962263080,2,9,9,0,A,No,No
54371,982298089,2,9,9,1,A,No,No
54372,982277665,2,9,9,0,A,No,No
54373,982291537,2,9,9,0,A,No,No
54374,982292881,2,9,9,0,A,No,No
54375,961893008,2,9,9,0,A,No,No
54377,961895808,2,9,9,0,A,No,No
54378,962023392,2,9,9,0,A,No,No
54379,962122168,2,9,9,0,A,No,No
54380,962132328,2,9,9,0,A,No,No
54381,962196440,2,9,9,0,A,No,No
54382,962209000,2,9,9,0,A,No,No
54383,962220664,2,9,9,0,A,No,No
54384,962255984,2,9,9,0,A,No,No
54385,982165961,2,9,9,0,A,No,No
54386,982166665,2,9,9,0,A,No,No
54387,982145513,2,9,9,0,A,No,No
54389,961884352,2,9,9,0,A,No,No
54390,961948560,2,9,9,1,A,No,No
54393,962243408,2,9,9,0,A,No,No
54394,982171329,2,9,9,0,A,No,No
54395,982216329,2,9,9,0,A,No,No
54397,962031072,2,9,9,0,A,No,No
54398,962018616,2,9,9,0,A,No,No
54399,962046000,2,9,9,0,A,No,No
54400,962143000,2,9,9,0,A,No,No
54401,962243368,2,9,9,0,A,No,No
54402,962273184,2,9,9,0,A,No,No
54403,982273289,2,9,9,0,A,No,No
54404,982298921,2,9,9,0,A,No,No
54405,962269536,2,9,9,0,A,No,No
54407,982320057,2,9,9,0,A,No,No
54408,982274793,2,9,9,0,A,No,No
54409,982287713,2,9,9,0,A,No,No
54410,982299001,2,9,9,0,A,No,No
54411,982280185,2,9,9,0,A,No,No
54413,982317209,2,9,9,0,A,No,No
54415,982360585,2,9,9,0,A,No,No
54416,982338729,2,9,9,0,A,No,No
54417,982385081,2,9,9,0,A,No,No
54418,982385585,2,9,9,0,A,No,No
54419,962273688,2,9,9,0,A,No,No
54420,962282984,2,9,9,0,A,No,No
54421,962258816,2,9,9,1,A,No,No
54422,982277593,2,9,9,0,A,No,No
54423,982278281,2,9,9,0,A,No,No
54424,982328793,2,9,9,1,A,No,No
54425,982305881,2,9,9,0,A,No,No
54426,982318521,2,9,9,0,A,No,No
54430,982371249,2,9,9,0,A,No,No
54432,982362305,2,9,9,0,A,No,No
54433,982362521,2,9,9,0,A,No,No
54434,982341633,2,9,9,0,A,No,No
54435,982398385,2,9,9,0,A,No,No
54436,982422665,2,9,9,0,A,No,No
54437,982413561,2,9,9,0,A,No,No
54438,982352193,2,9,9,0,A,No,No
54439,982390665,2,9,9,0,A,No,No
54440,982415017,2,9,9,1,A,No,No
54441,982418761,2,9,9,0,A,No,No
54442,1097747716,2,9,9,0,A,No,No
54443,1097759188,2,9,9,0,A,No,No
54444,1097750060,2,9,9,0,A,No,No
54446,1097753372,2,9,9,0,A,No,No
54448,1097754100,2,9,9,0,A,No,No
54449,1097797524,2,9,9,0,A,No,No
54450,1097812196,2,9,9,0,A,No,No
54451,1097804804,2,9,9,0,A,No,No
54453,1097837404,2,9,9,0,A,No,No
54454,1097850724,2,9,9,0,A,No,No
54455,1097853012,2,9,9,0,A,No,No
54456,1097864084,2,9,9,0,A,No,No
54457,1097854124,2,9,9,0,A,No,No
54458,1097875404,2,9,9,0,A,No,No
54460,1097898764,2,9,9,0,A,No,No
54461,1097868852,2,9,9,0,A,No,No
54462,1097890516,2,9,9,0,A,No,No
54463,982367209,2,9,9,0,A,No,No
54464,982381713,2,9,9,0,A,No,No
54465,982360009,2,9,9,0,A,No,No
54470,982384513,2,9,9,0,A,No,No
54473,982426681,2,9,9,1,A,No,No
54475,982447361,2,9,9,0,A,No,No
54476,1097773700,2,9,9,1,A,No,No
54478,962288496,2,9,9,0,A,No,No
54482,982276849,2,9,9,0,A,No,No
54483,982300857,2,9,9,0,A,No,No
54484,982279393,2,9,9,0,A,No,No
54488,982371857,2,9,9,0,A,No,No
54489,982351337,2,9,9,0,A,No,No
54490,982386049,2,9,9,0,A,No,No
54491,982365001,2,9,9,0,A,No,No
54492,982433145,2,9,9,0,A,No,No
54493,982433489,2,9,9,0,A,No,No
54494,982412425,2,9,9,0,A,No,No
54497,982423817,2,9,9,0,A,No,No
54498,982425945,2,9,9,0,A,No,No
54499,982442129,2,9,9,0,A,No,No
54500,982285825,2,9,9,0,A,No,No
54501,982321641,2,9,9,0,A,No,No
54502,982311305,2,9,9,0,A,No,No
54503,982300881,2,9,9,0,A,No,No
54504,982290745,2,9,9,0,A,No,No
54505,982313801,2,9,9,0,A,No,No
54506,982282273,2,9,9,0,A,No,No
54507,982354817,2,9,9,0,A,No,No
54509,982336001,2,9,9,0,A,No,No
54512,982364225,2,9,9,0,A,No,No
54513,982399457,2,9,9,0,A,No,No
54514,982390833,2,9,9,0,A,No,No
54515,982300945,2,9,9,0,A,No,No
54516,982301041,2,9,9,0,A,No,No
54517,982281377,2,9,9,0,A,No,No
54518,982330321,2,9,9,0,A,No,No
54520,982383857,2,9,9,0,A,No,No
54523,982385001,2,9,9,0,A,No,No
54525,982402705,2,9,9,0,A,No,No
54526,982435265,2,9,9,1,A,No,No
54527,1097738668,2,9,9,0,A,No,No
54528,1097757900,2,9,9,0,A,No,No
54530,1097739700,2,9,9,0,A,No,No
54532,1097779532,2,9,9,0,A,No,No
54534,1097770908,2,9,9,0,A,No,No
54535,1097782948,2,9,9,0,A,No,No
54538,1097778652,2,9,9,0,A,No,No
54539,1097821492,2,9,9,0,A,No,No
54540,1097824684,2,9,9,1,A,No,No
54541,1097846996,2,9,9,0,A,No,No
54542,982416753,2,9,9,0,A,No,No
54543,982397737,2,9,9,0,A,No,No
54545,1097740500,2,9,9,0,A,No,No
54546,1097736628,2,9,9,0,A,No,No
54547,1097744372,2,9,9,0,A,No,No
54548,1097739420,2,9,9,1,A,No,No
54549,1097758940,2,9,9,0,A,No,No
54550,1097762020,2,9,9,0,A,No,No
54551,1097753548,2,9,9,0,A,No,No
54552,1097756116,2,9,9,0,A,No,No
54553,1097843004,2,9,9,0,A,No,No
54554,1097825436,2,9,9,0,A,No,No
54556,1097807428,2,9,9,0,A,No,No
54557,1097808908,2,9,9,0,A,No,No
54558,1097804180,2,9,9,0,A,No,No
54559,1097835556,2,9,9,0,A,No,No
54560,1097806068,2,9,9,0,A,No,No
54561,1097847268,2,9,9,0,A,No,No
54562,1097819868,2,9,9,0,A,No,No
54563,1097829508,2,9,9,0,A,No,No
54564,1097829836,2,9,9,0,A,No,No
54565,1097849420,2,9,9,0,A,No,No
54566,1097884100,2,9,9,1,A,No,No
54567,1097897804,2,9,9,0,A,No,No
54568,1097856692,2,9,9,0,A,No,No
54570,1097900316,2,9,9,0,A,No,No
54571,1097918804,2,9,9,0,A,No,No
54572,1097913284,2,9,9,0,A,No,No
54573,1097902860,2,9,9,0,A,No,No
54574,1097906964,2,9,9,0,A,No,No
54575,1097918780,2,9,9,0,A,No,No
54576,1097940004,2,9,9,0,A,No,No
54577,1097974228,2,9,9,0,A,No,No
54579,1097933268,2,9,9,0,A,No,No
54580,1097970684,2,9,9,0,A,No,No
54583,1097809460,2,9,9,0,A,No,No
54584,1097871972,2,9,9,0,A,No,No
54585,1097894044,2,9,9,1,A,No,No
54586,1097873332,2,9,9,0,A,No,No
54587,1097780220,2,9,9,0,A,No,No
54588,1097771284,2,9,9,0,A,No,No
54590,1097784212,2,9,9,0,A,No,No
54593,1097795956,2,9,9,1,A,No,No
54594,1097798396,2,9,9,0,A,No,No
54595,1097841188,2,9,9,0,A,No,No
54596,1097816012,2,9,9,0,A,No,No
54597,1097816196,2,9,9,0,A,No,No
54598,982428353,2,9,9,0,A,No,No
54599,1097741604,2,9,9,0,A,No,No
54600,1097780156,2,9,9,0,A,No,No
54601,1097769572,2,9,9,0,A,No,No
54602,1097769724,2,9,9,0,A,No,No
54604,1097773620,2,9,9,0,A,No,No
54605,1097785268,2,9,9,0,A,No,No
54606,1097795884,2,9,9,0,A,No,No
54607,1097776956,2,9,9,0,A,No,No
54608,1097811996,2,9,9,0,A,No,No
54609,1097803460,2,9,9,0,A,No,No
54611,1097784444,2,9,9,0,A,No,No
54612,1097786220,2,9,9,0,A,No,No
54613,1097786500,2,9,9,0,A,No,No
54618,1097823268,2,9,9,0,A,No,No
54619,1097837476,2,9,9,0,A,No,No
54620,1097827860,2,9,9,0,A,No,No
54621,1097895660,2,9,9,0,A,No,No
54622,1097855556,2,9,9,0,A,No,No
54623,1097855620,2,9,9,0,A,No,No
54624,1097855748,2,9,9,0,A,No,No
54625,1097877180,2,9,9,0,A,No,No
54627,1097867468,2,9,9,0,A,No,No
54628,1097863124,2,9,9,0,A,No,No
54629,1097873524,2,9,9,0,A,No,No
54631,1097856684,2,9,9,0,A,No,No
54633,1097871316,2,9,9,0,A,No,No
54634,1097926204,2,9,9,0,A,No,No
54635,1097930900,2,9,9,0,A,No,No
54636,1097933316,2,9,9,0,A,No,No
54639,1097958476,2,9,9,0,A,No,No
54640,1097853892,2,9,9,0,A,No,No
54641,1097867044,2,9,9,0,A,No,No
54642,1097867908,2,9,9,0,A,No,No
54643,1097889140,2,9,9,0,A,No,No
54644,1097879204,2,9,9,0,A,No,No
54646,1097858676,2,9,9,0,A,No,No
54647,1097890492,2,9,9,0,A,No,No
54650,1097930284,2,9,9,0,A,No,No
54651,1097943628,2,9,9,0,A,No,No
54653,1097982468,2,9,9,0,A,No,No
54655,1097942436,2,9,9,0,A,No,No
54656,1097956492,2,9,9,0,A,No,No
54657,1097938836,2,9,9,0,A,No,No
54658,1098003628,2,9,9,0,A,No,No
54659,1097994316,2,9,9,0,A,No,No
54660,1098006156,2,9,9,0,A,No,No
54661,1098007748,2,9,9,0,A,No,No
54665,1098031964,2,9,9,0,A,No,No
54666,1098034164,2,9,9,0,A,No,No
54667,1098079580,2,9,9,0,A,No,No
54668,1117391237,2,9,9,0,A,No,No
54669,1117394125,2,9,9,0,A,No,No
54670,1117428389,2,9,9,0,A,No,No
54671,1117396861,2,9,9,0,A,No,No
54672,1097866740,2,9,9,0,A,No,No
54673,1097899724,2,9,9,0,A,No,No
54674,1097879692,2,9,9,0,A,No,No
54675,1097860420,2,9,9,0,A,No,No
54676,1097907676,2,9,9,0,A,No,No
54677,1097922836,2,9,9,0,A,No,No
54678,1097913556,2,9,9,0,A,No,No
54679,1097940068,2,9,9,0,A,No,No
54681,1097953460,2,9,9,0,A,No,No
54683,1097958092,2,9,9,0,A,No,No
54684,1097948700,2,9,9,0,A,No,No
54685,1097861676,2,9,9,0,A,No,No
54686,1097875460,2,9,9,0,A,No,No
54687,1097885972,2,9,9,1,A,No,No
54688,1097865116,2,9,9,0,A,No,No
54689,1097866020,2,9,9,0,A,No,No
54690,1097887148,2,9,9,0,A,No,No
54691,1097887740,2,9,9,0,A,No,No
54692,1097898084,2,9,9,0,A,No,No
54693,1097888764,2,9,9,0,A,No,No
54694,1097899140,2,9,9,0,A,No,No
54695,1097889532,2,9,9,0,A,No,No
54697,1097829908,2,9,9,0,A,No,No
54698,1097830172,2,9,9,0,A,No,No
54699,1097882244,2,9,9,1,A,No,No
54700,1097895316,2,9,9,0,A,No,No
54701,1097895388,2,9,9,0,A,No,No
54702,1097875508,2,9,9,0,A,No,No
54703,1097897684,2,9,9,0,A,No,No
54705,1097857388,2,9,9,0,A,No,No
54706,1097880644,2,9,9,0,A,No,No
54707,1097902124,2,9,9,0,A,No,No
54709,1097889972,2,9,9,0,A,No,No
54710,1097902636,2,9,9,0,A,No,No
54711,1097908940,2,9,9,0,A,No,No
54712,1097912916,2,9,9,0,A,No,No
54714,1097944412,2,9,9,0,A,No,No
54715,1098005476,2,9,9,0,A,No,No
54716,1097994764,2,9,9,0,A,No,No
54717,1098019044,2,9,9,0,A,No,No
54718,1098001180,2,9,9,0,A,No,No
54719,1098002036,2,9,9,0,A,No,No
54720,1098034124,2,9,9,0,A,No,No
54721,1098076180,2,9,9,0,A,No,No
54722,1098056692,2,9,9,0,A,No,No
54725,1097989868,2,9,9,0,A,No,No
54726,1098029556,2,9,9,0,A,No,No
54727,1098012732,2,9,9,0,A,No,No
54728,1098038020,2,9,9,0,A,No,No
54729,1098069300,2,9,9,0,A,No,No
54730,1098054420,2,9,9,0,A,No,No
54731,1097998300,2,9,9,0,A,No,No
54733,1098013100,2,9,9,0,A,No,No
54734,1098013220,2,9,9,0,A,No,No
54735,1098056596,2,9,9,0,A,No,No
54736,1098066692,2,9,9,0,A,No,No
54740,1117389773,2,9,9,0,A,No,No
54742,1117396277,2,9,9,0,A,No,No
54743,1117442125,2,9,9,0,A,No,No
54744,1117411773,2,9,9,0,A,No,No
54745,1117432021,2,9,9,0,A,No,No
54746,1117443597,2,9,9,0,A,No,No
54747,1117423389,2,9,9,1,A,No,No
54748,1117404693,2,9,9,0,A,No,No
54749,1117425773,2,9,9,0,A,No,No
54750,1117461261,2,9,9,0,A,No,No
54751,1117461293,2,9,9,0,A,No,No
54753,1117482373,2,9,9,0,A,No,No
54754,1117465173,2,9,9,0,A,No,No
54756,1117477429,2,9,9,0,A,No,No
54757,1117458485,2,9,9,0,A,No,No
54759,1117479229,2,9,9,0,A,No,No
54761,1117500789,2,9,9,0,A,No,No
54763,1117527677,2,9,9,0,A,No,No
54764,1097985244,2,9,9,0,A,No,No
54766,1098018820,2,9,9,0,A,No,No
54767,1097988988,2,9,9,0,A,No,No
54769,1098031380,2,9,9,0,A,No,No
54770,1098033148,2,9,9,0,A,No,No
54771,1098065084,2,9,9,0,A,No,No
54772,1098080876,2,9,9,0,A,No,No
54773,1098073380,2,9,9,0,A,No,No
54775,1097953180,2,9,9,0,A,No,No
54776,1097982644,2,9,9,0,A,No,No
54777,1098005668,2,9,9,0,A,No,No
54780,1098017380,2,9,9,0,A,No,No
54781,1098027516,2,9,9,0,A,No,No
54783,1098031196,2,9,9,0,A,No,No
54784,1098044052,2,9,9,0,A,No,No
54785,1098023436,2,9,9,0,A,No,No
54787,1097945100,2,9,9,0,A,No,No
54788,1097967172,2,9,9,0,A,No,No
54789,1097968564,2,9,9,0,A,No,No
54790,1097970052,2,9,9,0,A,No,No
54791,1098005028,2,9,9,0,A,No,No
54792,1098026012,2,9,9,0,A,No,No
54793,1098007108,2,9,9,0,A,No,No
54794,1098007724,2,9,9,0,A,No,No
54795,1097991116,2,9,9,0,A,No,No
54796,1098013164,2,9,9,0,A,No,No
54797,1098055084,2,9,9,0,A,No,No
54798,1098075820,2,9,9,0,A,No,No
54799,1098020572,2,9,9,0,A,No,No
54801,1098022588,2,9,9,0,A,No,No
54802,1098033028,2,9,9,0,A,No,No
54803,1098023844,2,9,9,0,A,No,No
54804,1098076196,2,9,9,0,A,No,No
54805,1098066116,2,9,9,0,A,No,No
54806,1098056444,2,9,9,0,A,No,No
54807,1098037420,2,9,9,0,A,No,No
54809,1117394173,2,9,9,0,A,No,No
54814,1117434709,2,9,9,0,A,No,No
54815,1117401661,2,9,9,0,A,No,No
54817,1117404245,2,9,9,0,A,No,No
54819,1117415965,2,9,9,0,A,No,No
54820,1117437629,2,9,9,0,A,No,No
54821,1117416533,2,9,9,0,A,No,No
54822,1117448373,2,9,9,0,A,No,No
54823,1117450957,2,9,9,0,A,No,No
54824,1117440149,2,9,9,0,A,No,No
54825,1117401557,2,9,9,0,A,No,No
54826,1117434893,2,9,9,0,A,No,No
54829,1117459845,2,9,9,0,A,No,No
54830,1117455005,2,9,9,0,A,No,No
54832,1117446141,2,9,9,0,A,No,No
54833,1117424389,2,9,9,0,A,No,No
54834,1117460765,2,9,9,0,A,No,No
54835,1117494613,2,9,9,0,A,No,No
54836,1117464997,2,9,9,0,A,No,No
54837,1117457413,2,9,9,0,A,No,No
54838,1117512149,2,9,9,0,A,No,No
54840,1117521381,2,9,9,0,A,No,No
54841,1098103604,2,9,9,0,A,No,No
54842,1098104476,2,9,9,0,A,No,No
54843,1098108772,2,9,9,0,A,No,No
54844,1098100452,2,9,9,0,A,No,No
54845,1098101220,2,9,9,0,A,No,No
54847,1098149924,2,9,9,0,A,No,No
54849,1117439349,2,9,9,0,A,No,No
54850,1117430765,2,9,9,0,A,No,No
54851,1117399141,2,9,9,0,A,No,No
54852,1117410677,2,9,9,0,A,No,No
54853,1117413133,2,9,9,0,A,No,No
54856,1117416077,2,9,9,0,A,No,No
54857,1117427909,2,9,9,0,A,No,No
54858,1117470813,2,9,9,0,A,No,No
54859,1117481685,2,9,9,0,A,No,No
54860,1117452877,2,9,9,0,A,No,No
54861,1117474293,2,9,9,0,A,No,No
54863,1117488189,2,9,9,0,A,No,No
54864,1117498469,2,9,9,0,A,No,No
54865,1117469157,2,9,9,0,A,No,No
54866,1098066148,2,9,9,0,A,No,No
54868,1098079492,2,9,9,0,A,No,No
54869,1098073980,2,9,9,0,A,No,No
54870,1117392893,2,9,9,0,A,No,No
54871,1117393261,2,9,9,0,A,No,No
54873,1098047396,2,9,9,0,A,No,No
54874,1098069564,2,9,9,0,A,No,No
54875,1098041228,2,9,9,0,A,No,No
54876,1098072652,2,9,9,0,A,No,No
54877,1098063676,2,9,9,0,A,No,No
54878,1117392941,2,9,9,0,A,No,No
54879,1117395237,2,9,9,0,A,No,No
54882,1117400269,2,9,9,0,A,No,No
54883,1117411221,2,9,9,0,A,No,No
54885,1117445477,2,9,9,0,A,No,No
54886,1117414709,2,9,9,0,A,No,No
54888,1117405813,2,9,9,0,A,No,No
54889,1117437653,2,9,9,0,A,No,No
54890,1117438541,2,9,9,0,A,No,No
54892,1117493229,2,9,9,0,A,No,No
54893,1117467245,2,9,9,0,A,No,No
54895,1117498237,2,9,9,0,A,No,No
54898,1117455997,2,9,9,0,A,No,No
54899,1117497965,2,9,9,0,A,No,No
54902,1117469685,2,9,9,0,A,No,No
54903,1117479997,2,9,9,0,A,No,No
54905,1117501885,2,9,9,0,A,No,No
54906,1117503469,2,9,9,0,A,No,No
54907,1117525909,2,9,9,0,A,No,No
54908,1117530829,2,9,9,0,A,No,No
54909,1117532501,2,9,9,0,A,No,No
54911,1098107716,2,9,9,0,A,No,No
54912,1117465589,2,9,9,0,A,No,No
54913,1117497037,2,9,9,0,A,No,No
54914,1117497061,2,9,9,0,A,No,No
54915,1117468349,2,9,9,0,A,No,No
54916,1117468629,2,9,9,0,A,No,No
54917,1117501149,2,9,9,0,A,No,No
54918,1117506877,2,9,9,0,A,No,No
54920,1098109036,2,9,9,0,A,No,No
54921,1117527693,2,9,9,0,A,No,No
54922,1117528565,2,9,9,0,A,No,No
54923,1117528645,2,9,9,0,A,No,No
54924,1117530565,2,9,9,0,A,No,No
54925,1117509829,2,9,9,0,A,No,No
54926,1117531597,2,9,9,0,A,No,No
54927,1098092220,2,9,9,0,A,No,No
54928,1098106204,2,9,9,0,A,No,No
54929,1098100404,2,9,9,0,A,No,No
54931,1098146476,2,9,9,0,A,No,No
54934,1098157220,2,9,9,0,A,No,No
54936,1098142276,2,9,9,0,A,No,No
54937,1098175212,2,9,9,0,A,No,No
54938,1098176436,2,9,9,0,A,No,No
54939,1098167148,2,9,9,0,A,No,No
54940,1098211892,2,9,9,0,A,No,No
54941,1098211956,2,9,9,1,A,No,No
54942,1098217860,2,9,9,0,A,No,No
54943,1098219004,2,9,9,0,A,No,No
54944,1098219172,2,9,9,0,A,No,No
54945,1098250132,2,9,9,0,A,No,No
54946,1098231372,2,9,9,0,A,No,No
54948,1098253884,2,9,9,0,A,No,No
54949,1098224316,2,9,9,0,A,No,No
54950,1098265484,2,9,9,0,A,No,No
54951,1098245140,2,9,9,0,A,No,No
54952,1098266228,2,9,9,0,A,No,No
54954,1117517861,2,9,9,0,A,No,No
54955,1117529669,2,9,9,0,A,No,No
54956,1098096484,2,9,9,0,A,No,No
54957,1098106780,2,9,9,0,A,No,No
54958,1098097620,2,9,9,0,A,No,No
54959,1098110068,2,9,9,0,A,No,No
54960,1098100348,2,9,9,0,A,No,No
54961,1098110772,2,9,9,0,A,No,No
54962,1098111076,2,9,9,0,A,No,No
54963,1098156180,2,9,9,0,A,No,No
54964,1098136212,2,9,9,0,A,No,No
54967,1117416389,2,9,9,0,A,No,No
54968,1117460245,2,9,9,0,A,No,No
54969,1117480677,2,9,9,1,A,No,No
54970,1117491317,2,9,9,0,A,No,No
54972,1117494421,2,9,9,0,A,No,No
54973,1117475941,2,9,9,0,A,No,No
54974,1117466341,2,9,9,0,A,No,No
54976,1117496277,2,9,9,0,A,No,No
54977,1117486701,2,9,9,0,A,No,No
54978,1117487557,2,9,9,0,A,No,No
54979,1117478277,2,9,9,0,A,No,No
54981,1117516149,2,9,9,0,A,No,No
54982,1117527301,2,9,9,0,A,No,No
54983,1117415573,2,9,9,0,A,No,No
54984,1117448453,2,9,9,0,A,No,No
54985,1117438301,2,9,9,0,A,No,No
54986,1117427221,2,9,9,0,A,No,No
54987,1117470133,2,9,9,0,A,No,No
54988,1117481717,2,9,9,0,A,No,No
54990,1117476677,2,9,9,1,A,No,No
54991,1117457501,2,9,9,0,A,No,No
54992,1117467989,2,9,9,0,A,No,No
54993,1117468213,2,9,9,0,A,No,No
54994,1117459157,2,9,9,0,A,No,No
54995,1117468997,2,9,9,0,A,No,No
54996,1117490021,2,9,9,0,A,No,No
54997,1117500373,2,9,9,0,A,No,No
54998,1117512837,2,9,9,0,A,No,No
54999,1117503317,2,9,9,0,A,No,No
55000,1117516661,2,9,9,0,A,No,No
55001,1117506405,2,9,9,0,A,No,No
55002,1117508365,2,9,9,0,A,No,No
55003,1117529549,2,9,9,0,A,No,No
55004,1117510693,2,9,9,0,A,No,No
55005,1117521413,2,9,9,0,A,No,No
55007,1098111956,2,9,9,0,A,No,No
55008,1117516941,2,9,9,0,A,No,No
55009,1117527613,2,9,9,0,A,No,No
55010,1117508021,2,9,9,0,A,No,No
55011,1117529973,2,9,9,0,A,No,No
55012,1098107988,2,9,9,0,A,No,No
55013,1098112108,2,9,9,0,A,No,No
55014,1098115532,2,9,9,0,A,No,No
55015,1098147556,2,9,9,0,A,No,No
55016,1098097276,2,9,9,0,A,No,No
55017,1098125684,2,9,9,0,A,No,No
55019,1098117012,2,9,9,0,A,No,No
55021,1098141500,2,9,9,0,A,No,No
55023,1098120356,2,9,9,0,A,No,No
55024,1098152684,2,9,9,0,A,No,No
55025,1098175380,2,9,9,0,A,No,No
55026,1098120612,2,9,9,0,A,No,No
55027,1098126972,2,9,9,0,A,No,No
55028,1098150428,2,9,9,0,A,No,No
55030,1098157508,2,9,9,0,A,No,No
55031,1098148716,2,9,9,0,A,No,No
55032,1098158316,2,9,9,0,A,No,No
55033,1098119228,2,9,9,0,A,No,No
55034,1098139316,2,9,9,0,A,No,No
55036,1098161540,2,9,9,0,A,No,No
55037,1098152140,2,9,9,0,A,No,No
55038,1098133596,2,9,9,0,A,No,No
